20170620-004830.wav,UK,'',NotAccepted,'1.77714's
20170620-004835.wav,UK,'',NotAccepted,'2.54671's
20170620-004841.wav,UK,'',NotAccepted,'2.11141's
20170620-004846.wav,UK,'',NotAccepted,'2.01342's
20170620-004852.wav,UK,'',NotAccepted,'2.01851's
20170620-004857.wav,UK,'',NotAccepted,'2.19356's
20170620-004902.wav,UK,'',NotAccepted,'2.22546's
20170720-053332.wav,UK,'atma',NotAccepted,'13.59875's
20170720-053348.wav,UK,'ddbb',NotAccepted,'10.38585's
20170720-053401.wav,UK,'ttttg',Accepted,'10.39783's
20170720-053453.wav,UK,'yccc',NotAccepted,'8.01336's
20170720-053503.wav,UK,'yydd',NotAccepted,'9.19264's
20170720-053515.wav,UK,'mmml',NotAccepted,'10.14484's
20170720-053527.wav,UK,'mbbb',NotAccepted,'8.56952's
20170720-053538.wav,UK,'jdoo',NotAccepted,'10.75388's
20170720-053551.wav,UK,'ttoo',NotAccepted,'11.55053's
20170720-053605.wav,UK,'lhah',NotAccepted,'9.36411's
20170720-053617.wav,UK,'gccc',NotAccepted,'8.91467's
20170720-053628.wav,UK,'ccaaf',NotAccepted,'7.70019's
20170720-053638.wav,UK,'aaag',NotAccepted,'9.01452's
20170720-053649.wav,UK,'hhhbb',NotAccepted,'9.82617's
20170720-053701.wav,UK,'oooo',NotAccepted,'10.16319's
20170720-053714.wav,UK,'mmmm',NotAccepted,'9.32923's
20170720-053726.wav,UK,'oxxdz',NotAccepted,'9.46846's
20170720-053738.wav,UK,'heee',NotAccepted,'9.02882's
20170720-053749.wav,UK,'nbnk',NotAccepted,'10.20497's
20170720-053802.wav,UK,'eeee',NotAccepted,'8.19764's
20170720-053812.wav,UK,'srdff',NotAccepted,'8.07703's
20170720-053823.wav,UK,'yynn',NotAccepted,'9.25234's
20170720-053834.wav,UK,'aaaa',NotAccepted,'8.64532's
20170720-053849.wav,UK,'rsee',NotAccepted,'8.71326's
20170720-053900.wav,UK,'nnccw',NotAccepted,'7.6086's
20170720-053910.wav,UK,'ttff',NotAccepted,'8.99524's
20170720-053922.wav,UK,'tnff',NotAccepted,'8.52551's
20170720-053933.wav,UK,'dccww',NotAccepted,'9.50493's
20170720-053944.wav,UK,'ggfft',NotAccepted,'9.25195's
