20170722181953.wav,US,'bkhpz',Accepted,'6.95945's
20170722182003.wav,US,'27zj0',Accepted,'5.40086's
20170722182011.wav,US,'3pe0r',Accepted,'5.4198's
20170722182019.wav,US,'qideu',Accepted,'6.09658's
20170722182028.wav,US,'xrvju',Accepted,'5.77388's
20170722182037.wav,US,'4009v',Accepted,'5.14951's
20170722182045.wav,US,'wjnev',Accepted,'5.514's
20170722182053.wav,US,'c6xfb',Accepted,'24.27929's
20170722182120.wav,US,'j12g0',Accepted,'5.16325's
20170722182128.wav,US,'kliko',Accepted,'5.55773's
20170722182136.wav,US,'fb3gq',Accepted,'5.40421's
20170722182144.wav,US,'qp9o8',Accepted,'5.32086's
20170722182152.wav,US,'tkvow',Accepted,'5.43087's
20170722182201.wav,US,'f6zd3',Accepted,'5.53773's
20170722182210.wav,US,'c6xbe',Accepted,'5.46617's
20170722182218.wav,US,'zb8qn',NotAccepted,'5.42142's
20170722182226.wav,US,'bblxu',Accepted,'5.86599's
20170722182235.wav,US,'cbq12',Accepted,'5.12396's
20170722182243.wav,US,'2ntlz',Accepted,'4.98849's
20170722182251.wav,US,'nboro',Accepted,'5.54101's
20170722182259.wav,US,'zpztp',Accepted,'5.57757's
20170722182308.wav,US,'vivqb',Accepted,'5.41883's
20170722182316.wav,US,'S34km',Accepted,'5.03055's
20170722182324.wav,US,'y4xf3',Accepted,'5.2078's
20170722182332.wav,US,'z57q5',NotAccepted,'5.29196's
20170722182340.wav,US,'20lw8',Accepted,'5.08492's
20170722182348.wav,US,'xvbae',Accepted,'5.61434's
20170722182356.wav,US,'8lrti',Accepted,'5.33791's
20170722182404.wav,US,'fllwx',Accepted,'5.47175's
20170722182413.wav,US,'br3iw',Accepted,'4.91934's
20170722182420.wav,US,'d41hc',Accepted,'5.05986's
20170722182428.wav,US,'3mphk',Accepted,'4.9796's
20170722182436.wav,US,'lwlik',Accepted,'5.2811's
20170722182445.wav,US,'pgmz3',Accepted,'5.13's
20170722182453.wav,US,'awn6z',Accepted,'5.35765's
20170722182501.wav,US,'mou4a',Accepted,'5.28566's
20170722182509.wav,US,'joq96',Accepted,'4.92546's
20170722182518.wav,US,'eo2or',Accepted,'5.36512's
20170722182527.wav,US,'07nfS',Accepted,'5.50508's
20170722182540.wav,US,'xqwbw',Accepted,'5.33094's
20170722182548.wav,US,'w1an7',Accepted,'5.33317's
20170722182556.wav,US,'ymut3',Accepted,'5.04492's
20170722182604.wav,US,'7bhwz',Accepted,'5.50393's
20170722182612.wav,US,'cx5bw',Accepted,'5.45279's
20170722182621.wav,US,'rhxtw',Accepted,'5.82636's
20170722182630.wav,US,'l1Sc3',Accepted,'4.95473's
20170722182637.wav,US,'6kv92',Accepted,'4.91401's
20170722182645.wav,US,'5zooj',Accepted,'5.41063's
20170722182653.wav,US,'0crpc',Accepted,'5.58574's
20170722182702.wav,US,'z64yb',Accepted,'4.89867's
20170722182709.wav,US,'05abc',Accepted,'5.46264's
20170722182718.wav,US,'50z3j',Accepted,'5.20409's
20170722182726.wav,US,'9xbdk',Accepted,'5.21599's
20170722182734.wav,US,'kSume',Accepted,'5.02648's
20170722182742.wav,US,'ehajq',Accepted,'5.80931's
20170722182751.wav,US,'yu3ry',Accepted,'4.6961's
20170722182758.wav,US,'vwi0u',Accepted,'5.14757's
20170722182806.wav,US,'5u2wv',Accepted,'5.08903's
20170722182814.wav,US,'h77o2',Accepted,'5.04978's
20170722182822.wav,US,'ytl3l',Accepted,'5.10362's
20170722182831.wav,US,'v86z2',Accepted,'4.84733's
20170722182839.wav,US,'h18tr',Accepted,'5.16958's
20170722182846.wav,US,'302lo',Accepted,'4.89651's
20170722182859.wav,US,'ch568',Accepted,'4.80192's
20170722182906.wav,US,'kx7w4',Accepted,'5.11855's
20170722182914.wav,US,'nfnzy',Accepted,'5.00894's
20170722182922.wav,US,'bkgh4',Accepted,'5.73834's
20170722182931.wav,US,'v2w7h',Accepted,'5.13349's
20170722182939.wav,US,'wlfgl',Accepted,'5.20314's
20170722182947.wav,US,'zoefa',NotAccepted,'6.08855's
20170722182956.wav,US,'79dqj',Accepted,'5.47799's
20170722183004.wav,US,'qj736',Accepted,'5.25189's
20170722183012.wav,US,'3ukz3',Accepted,'5.10912's
20170722183020.wav,US,'x69u2',Accepted,'4.76266's
20170722183027.wav,US,'rnauy',Accepted,'5.40811's
