20170722181930.wav,US,'qf1gy',Accepted,'6.47176's
20170722181940.wav,US,'653u4',Accepted,'5.02558's
20170722181947.wav,US,'2vnjx',Accepted,'5.47083's
20170722181956.wav,US,'zzdi0',NotAccepted,'5.50495's
20170722182016.wav,US,'b30r3',Accepted,'5.58032's
20170722182024.wav,US,'apafe',Accepted,'6.06741's
20170722182033.wav,US,'naxeh',Accepted,'5.5018's
20170722182042.wav,US,'t3ouy',Accepted,'5.29069's
20170722182054.wav,US,'zydwS',Accepted,'5.37957's
20170722182103.wav,US,'gqvue',Accepted,'5.47355's
20170722182111.wav,US,'ky5un',Accepted,'5.68162's
20170722182119.wav,US,'qvuky',Accepted,'5.90746's
20170722182128.wav,US,'2ctjf',Accepted,'5.70161's
20170722182137.wav,US,'2elyv',Accepted,'5.41896's
20170722182145.wav,US,'6or15',Accepted,'5.17778's
20170722182157.wav,US,'vlfl7',Accepted,'5.30844's
20170722182206.wav,US,'yp359',Accepted,'5.62662's
20170722182214.wav,US,'bqS9e',Accepted,'5.81047's
20170722182223.wav,US,'z2naw',Accepted,'5.45603's
20170722182232.wav,US,'jnr1S',Accepted,'5.06907's
20170722182239.wav,US,'xcjyu',Accepted,'5.43843's
20170722182248.wav,US,'zpk86',NotAccepted,'5.67079's
20170722182256.wav,US,'4Sd95',Accepted,'5.21964's
20170722182304.wav,US,'Sjtt3',Accepted,'4.88836's
20170722182312.wav,US,'x5ive',Accepted,'5.23802's
20170722182321.wav,US,'de72r',Accepted,'5.39235's
20170722182329.wav,US,'avSir',Accepted,'5.50291's
20170722182342.wav,US,'c9imv',Accepted,'5.58051's
20170722182350.wav,US,'3pab7',Accepted,'5.21133's
20170722182358.wav,US,'ddrgc',Accepted,'5.06036's
20170722182406.wav,US,'wwaul',Accepted,'5.50959's
20170722182414.wav,US,'hwfvS',Accepted,'5.6908's
20170722182423.wav,US,'1kkjy',Accepted,'5.32796's
20170722182431.wav,US,'18hdn',Accepted,'5.41443's
20170722182439.wav,US,'92zw3',Accepted,'4.9885's
20170722182447.wav,US,'9322z',Accepted,'4.91326's
20170722182456.wav,US,'50bhy',Accepted,'5.23168's
20170722182504.wav,US,'xf4rr',Accepted,'5.8662's
20170722182513.wav,US,'qy2or',Accepted,'5.47539's
20170722182521.wav,US,'wh1qr',Accepted,'5.45145's
20170722182529.wav,US,'0a2ml',Accepted,'5.30915's
20170722182537.wav,US,'Sblqd',Accepted,'5.87855's
20170722182546.wav,US,'hz0dw',Accepted,'5.34951's
20170722182554.wav,US,'8afc8',Accepted,'5.3833's
20170722182602.wav,US,'zyjpg',NotAccepted,'5.5924's
20170722182610.wav,US,'pqrhx',Accepted,'5.7708's
20170722182620.wav,US,'p071v',Accepted,'5.39281's
20170722182628.wav,US,'6rmnp',Accepted,'5.25567's
20170722182636.wav,US,'c1chl',Accepted,'5.35777's
20170722182644.wav,US,'78b1o',Accepted,'4.974's
20170722182652.wav,US,'5qwja',Accepted,'5.7512's
20170722182701.wav,US,'0j50a',Accepted,'5.68002's
