captcha20170620_003353.wav,US,'',NotAccepted,'2.1349's
captcha20170620_003420.wav,US,'',NotAccepted,'2.34917's
captcha20170620_005037.wav,US,'',NotAccepted,'2.31204's
captcha20170620_005326.wav,US,'ey',NotAccepted,'5.54045's
captcha20170623_153849.wav,US,'8s6n',NotAccepted,'5.25445's
captcha20170625_205401.wav,US,'86e',NotAccepted,'6.82634's
captcha20170626_015903.wav,US,'j4z',NotAccepted,'5.17776's
captcha20170626_015935.wav,US,'dj',NotAccepted,'7.94264's
captcha20170626_020007.wav,US,'',NotAccepted,'2.23702's
captcha20170626_020034.wav,US,'5khc4',NotAccepted,'5.29576's
captcha20170626_020104.wav,US,'ka',NotAccepted,'3.42115's
captcha20170626_020136.wav,US,'dd3',NotAccepted,'7.43211's
captcha20170626_020208.wav,US,'dn',NotAccepted,'3.13306's
captcha20170626_020234.wav,US,'ienn',NotAccepted,'7.85146's
captcha20170626_020309.wav,US,'ei',NotAccepted,'4.50671's
captcha20170626_020336.wav,US,'wnj',NotAccepted,'5.33936's
captcha20170626_020404.wav,US,'sebjd',NotAccepted,'6.2827's
captcha20170626_020435.wav,US,'r',NotAccepted,'2.66095's
captcha20170626_020502.wav,US,'keee',NotAccepted,'5.31117's
captcha20170626_020531.wav,US,'6sne',NotAccepted,'4.7997's
