captcha20170620_003100.wav,UK,'',NotAccepted,'2.44698's
captcha20170620_003126.wav,UK,'',NotAccepted,'2.20197's
captcha20170620_003151.wav,UK,'',NotAccepted,'2.17365's
captcha20170620_005415.wav,UK,'urepda',NotAccepted,'7.11333's
captcha20170623_153553.wav,UK,'9ucy',NotAccepted,'7.30152's
captcha20170623_153624.wav,UK,'e3r',NotAccepted,'5.25557's
captcha20170623_153651.wav,UK,'cesr',NotAccepted,'6.72291's
captcha20170623_153720.wav,UK,'9drvt',NotAccepted,'5.59402's
captcha20170623_153748.wav,UK,'rst8',NotAccepted,'6.4115's
captcha20170626_031020.wav,UK,'38aurad',NotAccepted,'6.46099's
captcha20170626_031049.wav,UK,'hbmwr',NotAccepted,'5.96974's
captcha20170626_031118.wav,UK,'4yawsaw',NotAccepted,'5.95401's
captcha20170626_031146.wav,UK,'uj4jeyh',NotAccepted,'6.33546's
captcha20170626_031215.wav,UK,'vacc',NotAccepted,'7.82459's
captcha20170626_031244.wav,UK,'88wa',Accepted,'4.06006's
captcha20170626_031309.wav,UK,'trsct',NotAccepted,'5.76086's
captcha20170626_031338.wav,UK,'8ux',NotAccepted,'5.34435's
captcha20170626_031405.wav,UK,'4w3dsd4d',NotAccepted,'6.41055's
captcha20170626_031434.wav,UK,'seys',NotAccepted,'5.51179's
captcha20170626_031501.wav,UK,'heswa',NotAccepted,'4.80413's
captcha20170626_031528.wav,UK,'tvmwe',NotAccepted,'4.72928's
captcha20170626_031555.wav,UK,'4drs',NotAccepted,'4.94521's
captcha20170626_031621.wav,UK,'esv336',NotAccepted,'7.09374's
captcha20170626_031649.wav,UK,'58rjd',NotAccepted,'6.1828's
captcha20170626_031721.wav,UK,'imrxven',NotAccepted,'6.80038's
captcha20170626_031750.wav,UK,'uw',NotAccepted,'4.21208's
captcha20170626_031816.wav,UK,'eyvd',NotAccepted,'5.08676's
captcha20170626_031843.wav,UK,'8xdr',NotAccepted,'6.47996's
captcha20170626_031911.wav,UK,'r5su',NotAccepted,'5.88777's
captcha20170626_031940.wav,UK,'tmmk',NotAccepted,'4.49255's
captcha20170626_032006.wav,UK,'epp',NotAccepted,'4.80519's
captcha20170626_032032.wav,UK,'dyy',NotAccepted,'7.16322's
captcha20170626_032102.wav,UK,'u853',NotAccepted,'6.05143's
captcha20170626_032130.wav,UK,'3em3',Accepted,'4.03516's
captcha20170626_032155.wav,UK,'ckd',NotAccepted,'5.3245's
captcha20170626_032221.wav,UK,'saew',NotAccepted,'4.9028's
captcha20170626_032248.wav,UK,'yx8wy7',NotAccepted,'6.85912's
captcha20170626_032317.wav,UK,'immmpsprw',NotAccepted,'7.48739's
captcha20170626_032347.wav,UK,'rusr',NotAccepted,'4.51774's
captcha20170626_032413.wav,UK,'im33g3x',NotAccepted,'6.26553's
captcha20170626_032441.wav,UK,'ew3u3h',NotAccepted,'5.96704's
captcha20170626_032508.wav,UK,'ear',NotAccepted,'4.69763's
captcha20170626_032533.wav,UK,'ex4tjd',NotAccepted,'6.53817's
captcha20170626_032603.wav,UK,'8c393',NotAccepted,'5.03177's
captcha20170626_032631.wav,UK,'8denherv',NotAccepted,'6.86094's
captcha20170626_032700.wav,UK,'h4em',NotAccepted,'3.96008's
captcha20170626_032726.wav,UK,'h36',NotAccepted,'5.69593's
captcha20170626_032754.wav,UK,'j6sh',Accepted,'5.81928's
captcha20170626_032823.wav,UK,'t9u3j',Accepted,'5.43129's
captcha20170626_032851.wav,UK,'ppuvme',NotAccepted,'6.01221's
captcha20170626_032919.wav,UK,'eesy',NotAccepted,'4.63862's
