20170626-040505.wav,UK,'qhnd',NotAccepted,'6.60506's
20170626-040522.wav,UK,'zbdmra',NotAccepted,'5.35532's
20170626-040538.wav,UK,'yrlbx',NotAccepted,'6.00702's
20170626-040554.wav,UK,'beych',NotAccepted,'5.92096's
20170626-040610.wav,UK,'daskwk',Accepted,'5.69305's
20170626-040625.wav,UK,'mhdnfq',Accepted,'6.2176's
20170626-040642.wav,UK,'shrvon',NotAccepted,'5.54234's
20170626-040658.wav,UK,'mhdmr',NotAccepted,'5.54268's
20170626-040714.wav,UK,'yzr',NotAccepted,'5.71783's
20170626-040730.wav,UK,'pooved',Accepted,'5.61481's
20170626-040746.wav,UK,'hkwcbx',NotAccepted,'6.79625's
20170626-040803.wav,UK,'esxwhc',NotAccepted,'7.48496's
